date,medium,path,identifier,category,name,artist,description,accession_number,source,license,depicted_place
1975-00-00,Dia,https://webservices.picturae.com/mediabank/media/aee6104e-9309-0161-1790-c57a679dad88/downloadoriginal/51d30546-6744-6c1c-3c02-fd965504fc4c?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:aee6104e-9309-0161-1790-c57a679dad88:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Gracht_met_""Elizabeth,_boot_van_het_jaar""_uit_Alkmaar,_en_geopende_Sint_Annastraatbrug_Tussen_ongeve_-_RAA-DMGA-00847_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Gracht met ""Elizabeth, boot van het jaar"" uit Alkmaar, en geopende Sint Annastraatbrug Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-00847,View this picture on the website of the [https://hdl.handle.net/21.12106/aee6104e-9309-0161-1790-c57a679dad88 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1973-01-27,Foto,https://webservices.picturae.com/mediabank/media/aef5a147-1145-430e-8bfa-1739d098fbe0/downloadoriginal/3350c0f0-d0dc-4071-bb1a-b9e9f8726ae2?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:aef5a147-1145-430e-8bfa-1739d098fbe0:963f7248-a263-11e0-bf4a-bde4fca6c222,Rijksmonumenten in Alkmaar,"Oudegracht_45-91,_met_een_achtertuin_op_Wildemanstraat_16a,_het_Wildemanshofje,_tijdens_de_verbouwin_-_RAA011005833_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Oudegracht 45-91, met een achtertuin op Wildemanstraat 16a, het Wildemanshofje, tijdens de verbouwing en restauratie van 1973-1975. Interieur poort achtergevel. De deur naar de binnenhof. Enkelvoudige balklaag. Rijksmonument. Hofje uit 1714.}} {{Possible Rijksmonument | plaats = Alkmaar | provincie = NH }}",RAA011005833,View this picture on the website of the [https://hdl.handle.net/21.12106/aef5a147-1145-430e-8bfa-1739d098fbe0 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1989-01-05,Foto,https://webservices.picturae.com/mediabank/media/aef61ce5-3dbe-49e3-9732-492652717355/downloadoriginal/05bd3093-0976-4e76-965e-2c89788c4a46?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:aef61ce5-3dbe-49e3-9732-492652717355:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Dijkgraafstraat_61._Muurankers._-_RAA011000826_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Dijkgraafstraat 61. Muurankers.}},RAA011000826,View this picture on the website of the [https://hdl.handle.net/21.12106/aef61ce5-3dbe-49e3-9732-492652717355 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1989-06-20,Negatief,https://webservices.picturae.com/mediabank/media/aef786e7-f555-48e5-a272-3f56b5a09ba8/downloadoriginal/e50cb6db-b9c9-4f2a-bb04-0b76d9f2e201?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:aef786e7-f555-48e5-a272-3f56b5a09ba8:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Zij-_en_achtergevels_van_huizen_Tweede_Landdwarsstraat,_gezien_vanuit_1e_Landdwarsstraat_richting_Ni_-_FO1015532_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Zij- en achtergevels van huizen Tweede Landdwarsstraat, gezien vanuit 1e Landdwarsstraat richting Nieuwlandersingel.}}",FO1015532,View this picture on the website of the [https://hdl.handle.net/21.12106/aef786e7-f555-48e5-a272-3f56b5a09ba8 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1981-00-00,Dia,https://webservices.picturae.com/mediabank/media/aefeab1f-34e7-f5a7-c1a3-23ff99d535d9/downloadoriginal/4769b5c5-b3b2-dac1-499f-4f7c2792bbb3?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:aefeab1f-34e7-f5a7-c1a3-23ff99d535d9:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Oprit_naar_Friese_Brug,_links_Torenburg,_rechts_Victoriepark_Tussen_ongeveer_de_jaren_1960_en_1990_h_-_RAA-DMGA-00908_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Oprit naar Friese Brug, links Torenburg, rechts Victoriepark Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-00908,View this picture on the website of the [https://hdl.handle.net/21.12106/aefeab1f-34e7-f5a7-c1a3-23ff99d535d9 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1988-03-07,Negatief,https://webservices.picturae.com/mediabank/media/af07b7f5-e823-488a-8a0b-190c262b6016/downloadoriginal/471c73bc-b1c0-4ae4-9fa5-d39137cdcae9?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af07b7f5-e823-488a-8a0b-190c262b6016:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Trompstraat_61,_voorgevel._-_FO1016052_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Trompstraat 61, voorgevel.}}",FO1016052,View this picture on the website of the [https://hdl.handle.net/21.12106/af07b7f5-e823-488a-8a0b-190c262b6016 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1989-10-00,Foto,https://webservices.picturae.com/mediabank/media/af09b167-39bf-4a11-b0f7-e6464a5ca6c4/downloadoriginal/0ca36ca0-90a9-4e29-bdd0-c363f27f47df?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af09b167-39bf-4a11-b0f7-e6464a5ca6c4:963f7248-a263-11e0-bf4a-bde4fca6c222,Rijksmonumenten in Alkmaar,"Koorstraat_2,_hoek_Kerkplein,_Bagijnenstraat_en_Kerkstraat,_de_Grote-_of_Sint_Laurenskerk._Het_metse_-_RAA011009576_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Koorstraat 2, hoek Kerkplein, Bagijnenstraat en Kerkstraat, de Grote- of Sint Laurenskerk. Het metselwerk aan de linkerkant van het zuidtransept. Rijksmonument. De kerk is gebouwd tussen 1470 en 1518.}} {{Possible Rijksmonument | plaats = Alkmaar | provincie = NH }}",RAA011009576,View this picture on the website of the [https://hdl.handle.net/21.12106/af09b167-39bf-4a11-b0f7-e6464a5ca6c4 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1993-03-12,Negatief,https://webservices.picturae.com/mediabank/media/af237ea4-2a57-4892-8434-35f6c9f685d6/downloadoriginal/abfd2972-6bae-426d-a8b1-d3a1ffa8a0e1?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af237ea4-2a57-4892-8434-35f6c9f685d6:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Van_Houtenkade_39,_voorgevel_met_erker_en_glas_in_lood._-_FO1015292_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Van Houtenkade 39, voorgevel met erker en glas in lood.}}",FO1015292,View this picture on the website of the [https://hdl.handle.net/21.12106/af237ea4-2a57-4892-8434-35f6c9f685d6 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-06-15,Foto,https://webservices.picturae.com/mediabank/media/af30b9ff-893e-413c-b49c-fd93744b4da2/downloadoriginal/9eab0a70-efd4-4316-a577-f691921f2f4c?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af30b9ff-893e-413c-b49c-fd93744b4da2:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Langestraat_72,_hoek_Van_den_Boschstraat,_de_Hema._-_RAA011004258_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Langestraat 72, hoek Van den Boschstraat, de Hema.}}",RAA011004258,View this picture on the website of the [https://hdl.handle.net/21.12106/af30b9ff-893e-413c-b49c-fd93744b4da2 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1987-04-29,Foto,https://webservices.picturae.com/mediabank/media/af3c0cb1-0b04-42f4-865d-a60c56e625eb/downloadoriginal/23029c16-8487-495e-bb58-4e9f6dd82f09?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af3c0cb1-0b04-42f4-865d-a60c56e625eb:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Herculesstraat_71,_hoek_Kitmanstraat,_Koelmanlaan,_Zeglis,_gemeentewerf._De_garage_van_de_stadsreini_-_RAA011010262_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Herculesstraat 71, hoek Kitmanstraat, Koelmanlaan, Zeglis, gemeentewerf. De garage van de stadsreiniging. .}}",RAA011010262,View this picture on the website of the [https://hdl.handle.net/21.12106/af3c0cb1-0b04-42f4-865d-a60c56e625eb Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1981-00-00,Dia,https://webservices.picturae.com/mediabank/media/af3c6d39-d714-b669-4701-438cd8cfc5e2/downloadoriginal/99c47f99-ed8e-7e80-f682-b1d39f8d40d6?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af3c6d39-d714-b669-4701-438cd8cfc5e2:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Parkeerterrein_met_links_gymzaal_aan_Gedempte_Nieuwesloot_54,_hoek_Schoolstraat_(nu_St._Sebastiaanst_-_RAA-DMGA-01621_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Parkeerterrein met links gymzaal aan Gedempte Nieuwesloot 54, hoek Schoolstraat (nu St. Sebastiaanstraat), achtergrond onder meer Hooge Huys Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-01621,View this picture on the website of the [https://hdl.handle.net/21.12106/af3c6d39-d714-b669-4701-438cd8cfc5e2 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1987-05-25,Negatief,https://webservices.picturae.com/mediabank/media/af460735-9367-4855-8af8-8ff94a40dccc/downloadoriginal/c5278194-9833-4934-8d09-5101f20170d5?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af460735-9367-4855-8af8-8ff94a40dccc:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Van_Beyerenstraat_11._Voorgevel_doorzonwoning_met_garage_en_voortuin._-_FO1014186_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Van Beyerenstraat 11. Voorgevel doorzonwoning met garage en voortuin.}},FO1014186,View this picture on the website of the [https://hdl.handle.net/21.12106/af460735-9367-4855-8af8-8ff94a40dccc Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1986-07-00,Foto,https://webservices.picturae.com/mediabank/media/af4a546b-f4d0-4cc6-9d31-e93dd8e81d53/downloadoriginal/b30daa87-c630-4a84-90e2-b680701dc394?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af4a546b-f4d0-4cc6-9d31-e93dd8e81d53:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Van_links_naar_rechts_Paul_Krugerstraat_1,_Paul_Krugerstraat_3,_Paul_Krugerstraat_5,_Paul_Krugerstra_-_RAA011003346_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Van links naar rechts Paul Krugerstraat 1, Paul Krugerstraat 3, Paul Krugerstraat 5, Paul Krugerstraat 7 en Paul Krugerstraat 9.}}",RAA011003346,View this picture on the website of the [https://hdl.handle.net/21.12106/af4a546b-f4d0-4cc6-9d31-e93dd8e81d53 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
2000-04-08,Foto,https://webservices.picturae.com/mediabank/media/af4ab0c4-9912-4659-b56d-a1de8514c9b4/downloadoriginal/03284b82-4ec7-425a-a2e2-436bd1b08e48?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af4ab0c4-9912-4659-b56d-a1de8514c9b4:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Cabeljaustraat_1._Voorgevel_en_zijgevel._Op_de_voorgrond_de_Cabeljaubrug_over_de_Steesloot_(Oude_Hoe_-_RAA011000488_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Cabeljaustraat 1. Voorgevel en zijgevel. Op de voorgrond de Cabeljaubrug over de Steesloot (Oude Hoevervaart).}},RAA011000488,View this picture on the website of the [https://hdl.handle.net/21.12106/af4ab0c4-9912-4659-b56d-a1de8514c9b4 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1991-11-15,Foto,https://webservices.picturae.com/mediabank/media/af4b01f8-7872-4690-90da-b6397685eb4f/downloadoriginal/8a4d406f-7371-4f91-9b35-f9ca26679368?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af4b01f8-7872-4690-90da-b6397685eb4f:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Kennemerpark_15,_Parkzigt._Lijstgevel,_kroonlijst,_schuiframen,_segmentbogen._Het_gebouw_stamt_uit_1_-_RAA011002207_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Kennemerpark 15, Parkzigt. Lijstgevel, kroonlijst, schuiframen, segmentbogen. Het gebouw stamt uit 1875 en is gebouwd en ontworpen door W.F. Stoel, in opdracht van burgemeester Maclaine Pont. In 2013 werd er aan de achterkant, achter de risaliet aan de voorkant, een nieuw modern glazen trappenhuis gebouwd. De L-vorm veranderde daarbij in een rechthoek, zodat er meer ruimte ontstond.}}",RAA011002207,View this picture on the website of the [https://hdl.handle.net/21.12106/af4b01f8-7872-4690-90da-b6397685eb4f Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1993-01-15,Negatief,https://webservices.picturae.com/mediabank/media/af586266-3b74-475d-bc8c-164dd78bee8b/downloadoriginal/92fecfb3-091e-4f6b-b470-166b80f22c68?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af586266-3b74-475d-bc8c-164dd78bee8b:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Eikenlaan_10,_voorgevel_hoekhuis._Vogelbadje_in_voortuin._-_FO1014897_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Eikenlaan 10, voorgevel hoekhuis. Vogelbadje in voortuin.}}",FO1014897,View this picture on the website of the [https://hdl.handle.net/21.12106/af586266-3b74-475d-bc8c-164dd78bee8b Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1975-00-00,Dia,https://webservices.picturae.com/mediabank/media/af5a09f2-9d45-0aea-81af-81c5c9bd6386/downloadoriginal/a14b8680-5e68-5d5d-d141-3ef86c7d32b9?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af5a09f2-9d45-0aea-81af-81c5c9bd6386:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Baksteenpand_detail_raamkozijn_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afdeling_Monumentenzor_-_RAA-DMGA-00875_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Baksteenpand detail raamkozijn Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}},RAA-DMGA-00875,View this picture on the website of the [https://hdl.handle.net/21.12106/af5a09f2-9d45-0aea-81af-81c5c9bd6386 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1980-10-00,Negatief,https://webservices.picturae.com/mediabank/media/af5f6106-c556-4bf2-be25-53fdbc55e006/downloadoriginal/8cd08b2b-c73d-4cc5-9367-651988b21a3f?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af5f6106-c556-4bf2-be25-53fdbc55e006:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Ropjeskuil_72_(links),_70,_66,_62_(gedeeltelijk_rechts)._-_FO1015935_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Ropjeskuil 72 (links), 70, 66, 62 (gedeeltelijk rechts).}}",FO1015935,View this picture on the website of the [https://hdl.handle.net/21.12106/af5f6106-c556-4bf2-be25-53fdbc55e006 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1986-07-00,Foto,https://webservices.picturae.com/mediabank/media/af620f76-97db-4b90-8003-05a8797ab4be/downloadoriginal/332b5a93-2ec1-4307-8746-5ddec19c4079?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af620f76-97db-4b90-8003-05a8797ab4be:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Links_Emmastraat_33._Rechts_Emmastraat_35,_Stosthetiek_voor_hem_en_haar._-_RAA011000877_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Links Emmastraat 33. Rechts Emmastraat 35, Stosthetiek voor hem en haar.}}",RAA011000877,View this picture on the website of the [https://hdl.handle.net/21.12106/af620f76-97db-4b90-8003-05a8797ab4be Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1992-03-17,Foto,https://webservices.picturae.com/mediabank/media/af64b75c-1b78-4454-b15f-b0b237f319a8/downloadoriginal/103ef70f-a82c-4258-abdb-e6f46e17c5ac?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af64b75c-1b78-4454-b15f-b0b237f319a8:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Opname_van_de_Kruseman_van_Eltenweg._-_RAA011010555_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Opname van de Kruseman van Eltenweg.}},RAA011010555,View this picture on the website of the [https://hdl.handle.net/21.12106/af64b75c-1b78-4454-b15f-b0b237f319a8 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1987-00-00,Dia,https://webservices.picturae.com/mediabank/media/af6546a0-bd26-359c-2e66-6a37afa0d3a1/downloadoriginal/f17efc64-a73d-2d75-e825-08bcfca66c2f?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af6546a0-bd26-359c-2e66-6a37afa0d3a1:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Mengmachine_tijdens_Huis_van_Achten_restauratie_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afdel_-_RAA-DMGA-01897_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Mengmachine tijdens Huis van Achten restauratie Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}},RAA-DMGA-01897,View this picture on the website of the [https://hdl.handle.net/21.12106/af6546a0-bd26-359c-2e66-6a37afa0d3a1 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1980-00-00,Dia,https://webservices.picturae.com/mediabank/media/af66a227-c37c-bfc4-0cb1-e76b565aa0a3/downloadoriginal/a82a4b4c-0ed2-656c-58cc-6311d80587ba?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:af66a227-c37c-bfc4-0cb1-e76b565aa0a3:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Stolpboerderij,_hoek_Raadhuisstraat_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afdeling_Monument_-_RAA-DMGA-01844_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Stolpboerderij, hoek Raadhuisstraat Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-01844,View this picture on the website of the [https://hdl.handle.net/21.12106/af66a227-c37c-bfc4-0cb1-e76b565aa0a3 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},
